s1_vv,s1_vh,s2_b4_red,s2_b3_green,s2_b2_blue,s2_cloudmask,event,s1_chip_id,s2_chip_id,split
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_01331-07128/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_01331-07128/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_07978-06446/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_07978-06446/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_07978-06446/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_07978-06446/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_01331-07128,S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_07978-06446,train
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_02356-00005/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_02356-00005/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNH_20180505T091900_01845-00514/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNH_20180505T091900_01845-00514/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNH_20180505T091900_01845-00514/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNH_20180505T091900_01845-00514/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_02356-00005,S2A_MSIL1C_20180505T070621_N0206_R106_T38NNH_20180505T091900_01845-00514,train
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_01845-01022/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_01845-01022/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NML_20180505T091900_09293-03569/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NML_20180505T091900_09293-03569/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NML_20180505T091900_09293-03569/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NML_20180505T091900_09293-03569/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_01845-01022,S2A_MSIL1C_20180505T070621_N0206_R106_T38NML_20180505T091900_09293-03569,train
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_01332-03741/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_01332-03741/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_08488-04921/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_08488-04921/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_08488-04921/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_08488-04921/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_01332-03741,S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_08488-04921,train
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_02356-01530/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_02356-01530/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNH_20180505T091900_01845-01022/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNH_20180505T091900_01845-01022/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNH_20180505T091900_01845-01022/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNH_20180505T091900_01845-01022/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_02356-01530,S2A_MSIL1C_20180505T070621_N0206_R106_T38NNH_20180505T091900_01845-01022,train
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_04911-06956/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_04911-06956/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_04399-04414/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_04399-04414/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_04399-04414/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_04399-04414/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_04911-06956,S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_04399-04414,train
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_08273-06619/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_08273-06619/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNL_20180505T091900_02351-07636/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNL_20180505T091900_02351-07636/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNL_20180505T091900_02351-07636/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNL_20180505T091900_02351-07636/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_08273-06619,S2A_MSIL1C_20180505T070621_N0206_R106_T38NNL_20180505T091900_02351-07636,val
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_05421-03906/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_05421-03906/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_04400-05431/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_04400-05431/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_04400-05431/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_04400-05431/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_05421-03906,S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_04400-05431,train
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_05931-02380/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_05931-02380/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_04911-06956/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_04911-06956/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_04911-06956/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_04911-06956/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_05931-02380,S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_04911-06956,train
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_02351-07636/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_02351-07636/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_01332-03741/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_01332-03741/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_01332-03741/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_01332-03741/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_02351-07636,S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_01332-03741,train
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_03372-09161/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_03372-09161/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_06434-01197/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_06434-01197/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_06434-01197/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_06434-01197/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_03372-09161,S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_06434-01197,train
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_07978-06446/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_07978-06446/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_06446-09498/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_06446-09498/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_06446-09498/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_06446-09498/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_07978-06446,S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_06446-09498,train
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_06947-04755/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_06947-04755/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNL_20180505T091900_01331-07128/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNL_20180505T091900_01331-07128/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNL_20180505T091900_01331-07128/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNL_20180505T091900_01331-07128/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_06947-04755,S2A_MSIL1C_20180505T070621_N0206_R106_T38NNL_20180505T091900_01331-07128,train
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_03375-08316/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_03375-08316/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_06947-04755/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_06947-04755/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_06947-04755/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_06947-04755/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_03375-08316,S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_06947-04755,train
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_06957-09497/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_06957-09497/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_06443-04922/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_06443-04922/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_06443-04922/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_06443-04922/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151511_20180507T151540_010817_013C63_3087_06957-09497,S2A_MSIL1C_20180505T070621_N0206_R106_T38NNJ_20180505T091900_06443-04922,train
data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_06434-01197/VV.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s1/S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_06434-01197/VH.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_08482-07804/B4.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_08482-07804/B3.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_08482-07804/B2.tif,data/raw/data/c2s_ms_floods/chips/0c7daa97-37f6-4862-867f-b3843f298d9e/s2/S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_08482-07804/LabelCloud.tif,0c7daa97-37f6-4862-867f-b3843f298d9e,S1B_IW_GRDH_1SDV_20180507T151540_20180507T151605_010817_013C63_FF38_06434-01197,S2A_MSIL1C_20180505T070621_N0206_R106_T38NNK_20180505T091900_08482-07804,train
data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s1/S1B_IW_GRDH_1SDV_20180805T111127_20180805T111152_012127_016547_650C_00514-06086/VV.tif,data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s1/S1B_IW_GRDH_1SDV_20180805T111127_20180805T111152_012127_016547_650C_00514-06086/VH.tif,data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s2/S2A_MSIL1C_20180804T031541_N0206_R118_T48PXU_20180804T061739_00546-04738/B4.tif,data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s2/S2A_MSIL1C_20180804T031541_N0206_R118_T48PXU_20180804T061739_00546-04738/B3.tif,data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s2/S2A_MSIL1C_20180804T031541_N0206_R118_T48PXU_20180804T061739_00546-04738/B2.tif,data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s2/S2A_MSIL1C_20180804T031541_N0206_R118_T48PXU_20180804T061739_00546-04738/LabelCloud.tif,3e71513a-ec54-4e9b-aae6-93a8a3648763,S1B_IW_GRDH_1SDV_20180805T111127_20180805T111152_012127_016547_650C_00514-06086,S2A_MSIL1C_20180804T031541_N0206_R118_T48PXU_20180804T061739_00546-04738,train
data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s1/S1B_IW_GRDH_1SDV_20180805T111127_20180805T111152_012127_016547_650C_10022-07614/VV.tif,data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s1/S1B_IW_GRDH_1SDV_20180805T111127_20180805T111152_012127_016547_650C_10022-07614/VH.tif,data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s2/S2A_MSIL1C_20180804T031541_N0206_R118_T48PXV_20180804T061739_00525-09139/B4.tif,data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s2/S2A_MSIL1C_20180804T031541_N0206_R118_T48PXV_20180804T061739_00525-09139/B3.tif,data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s2/S2A_MSIL1C_20180804T031541_N0206_R118_T48PXV_20180804T061739_00525-09139/B2.tif,data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s2/S2A_MSIL1C_20180804T031541_N0206_R118_T48PXV_20180804T061739_00525-09139/LabelCloud.tif,3e71513a-ec54-4e9b-aae6-93a8a3648763,S1B_IW_GRDH_1SDV_20180805T111127_20180805T111152_012127_016547_650C_10022-07614,S2A_MSIL1C_20180804T031541_N0206_R118_T48PXV_20180804T061739_00525-09139,train
data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s1/S1B_IW_GRDH_1SDV_20180805T111057_20180805T111127_012127_016547_9662_01050-05753/VV.tif,data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s1/S1B_IW_GRDH_1SDV_20180805T111057_20180805T111127_012127_016547_9662_01050-05753/VH.tif,data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s2/S2A_MSIL1C_20180804T031541_N0206_R118_T48PWU_20180804T061739_08040-02711/B4.tif,data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s2/S2A_MSIL1C_20180804T031541_N0206_R118_T48PWU_20180804T061739_08040-02711/B3.tif,data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s2/S2A_MSIL1C_20180804T031541_N0206_R118_T48PWU_20180804T061739_08040-02711/B2.tif,data/raw/data/c2s_ms_floods/chips/3e71513a-ec54-4e9b-aae6-93a8a3648763/s2/S2A_MSIL1C_20180804T031541_N0206_R118_T48PWU_20180804T061739_08040-02711/LabelCloud.tif,3e71513a-ec54-4e9b-aae6-93a8a3648763,S1B_IW_GRDH_1SDV_20180805T111057_20180805T111127_012127_016547_9662_01050-05753,S2A_MSIL1C_20180804T031541_N0206_R118_T48PWU_20180804T061739_08040-02711,train
